user_id	user_screen_name	influence	credibility	n_rumors_propagated	n_rumors_stifled
87818409	The Guardian	0.709095	0.844843	1	8
20179289	Gloria R Thienel	0.106443	0.957873	45	14
16479353	tvnewswatch	0.289737	0.937481	15	30
515842757	A SCARY GHOST	0.208638	0.036297	21	32
204552368	Muzaffaruddin Alvi	0.132923	0.662398	37	21
171922892	st newsroom	0.591288	0.266841	44	15
1902132566	Ghanafeeds	0.533204	0.379153	20	37
856453358	#Handbags	0.517613	0.499575	7	14
736185934220304000	Mery alpes	0.867312	0.454222	25	23
93223785	fj	0.567636	0.004029	34	28
4666994065	Hotel Singapore	0.376917	0.26499	9	19
1318582820	davidburke28@googlem	0.796104	0.530875	11	26
716378272725078000	Strange Days	0.950275	0.288019	42	31
3413513643	FX Sniper	0.686984	0.839858	4	27
2172319444	Therri	0.122758	0.883007	2	38
267663347	????	0.391056	0.547828	3	5
101586873	AppleNews	0.468515	0.920651	42	31
119347930	Thomas Buck	0.172665	0.732252	49	18
731038483	Queen Parks Remoaner	0.572271	0.569249	33	13
770691959321137000	PublicProfessor	0.77181	0.32264	46	17
743457829147795000	RHasler	0.985845	0.278729	4	25
3317348164	Shabnam Nasimi	0.607802	0.70596	14	3
12099952	Steve Suggs	0.143413	0.195106	50	25
4757855729	Pio Murphy	0.259979	0.110761	20	42
728878884624711000	Doris	0.837986	0.149324	41	45
2289379705	Martin Kinvig	0.592152	0.870437	19	4
2167299661	James J Roberts UKIP	0.94663	0.800101	23	38
101465632	watty eyeballs	0.935563	0.878781	33	1
520976471	Preppers Guide	0.590143	0.437467	46	15
854945305	Rosina Robson	0.844834	0.571272	50	42
27048614	westbase.com	0.287725	0.07026	1	14
751093122	Safia	0.680293	0.907354	35	29
2792640139	Hrvoje Stojic	0.896333	0.219254	13	11
41863282	Gill Cain	0.516711	0.699187	38	10
701894175302651000	VALC	0.017854	0.536885	3	28
2928019319	Martin Davies	0.606419	0.701138	18	12
811747524	MANAGEMENT4ALL Â®	0.037168	0.26423	10	6
2871029992	Victoria Cepel	0.400015	0.724706	48	12
134707344	Hafidz B. Dzuhri	0.064506	0.014911	13	20
37779837	Auntie Shirley	0.820792	0.811176	45	18
14065390	Andy, but a ghost ??	0.272698	0.651518	29	50
152805197	Rosh	0.222999	0.056571	28	36
350438846	Deplorable Dan SK	0.545162	0.61126	19	34
1113965959	Scottie	0.50044	0.596624	26	46
214110962	fruchtportal.de	0.397261	0.841644	12	31
288615463	Michael D Fischer	0.64938	0.731812	20	12
103779751	ashish sahani	0.941923	0.312199	18	36
21428264	Paul Devereaux	0.832948	0.61064	27	5
3342929843	Open Britain	0.522145	0.011623	21	1
480290706	Rene Millman	0.538272	0.19288	23	11
85199704	(((Dr Bob IrvINg)))	0.496466	0.364425	30	23
3726418461	Susanne Hagen	0.55914	0.457793	46	3
2240570938	Unimpressed European	0.29683	0.947911	6	46
2784262488	Deji Worrell	0.11011	0.884946	22	33
302550283	Andrew Robertson	0.589677	0.995727	49	44
3405406509	Dave Beech	0.792616	0.46179	44	13
220671535	Better Off Out	0.483156	0.221106	33	17
2157750934	Luan	0.194149	0.907419	20	37
2749083013	james allan	0.441906	0.209179	32	22
65448361	BI Markets	0.346429	0.51224	33	49
3572446576	Duska Trkulja	0.825005	0.108006	48	34
77776648	#BlameBrexit	0.758419	0.106126	19	23
2733816872	David Stanley	0.269405	0.545143	19	50
716394891560009000	Mark Lonie.	0.227425	0.048037	13	14
97018951	Dave Henniker	0.990111	0.867027	5	17
3065755947	yana mrqz	0.308269	0.344129	13	24
32836715	Aki Antman	0.441849	0.956745	41	29
11830	si egan	0.87415	0.298973	33	19
990802033	EUwatch	0.812525	0.114662	15	41
762396908409253000	Simone Pizzo	0.509417	0.740403	32	28
783755903539548000	CitizenOfTheWorld	0.032995	0.35327	28	14
577096192	joyce miller	0.965354	0.794359	14	32
204530404	Diamond Lights	0.716129	0.250672	14	45
202385668	ed_bell	0.057823	0.148681	48	35
893111221	Baz	0.172544	0.746547	1	25
296726677	Ruairidh Alexander	0.781813	0.975393	48	48
592547821	mick	0.531616	0.820066	44	35
455995860	SusannaML	0.653359	0.884545	38	24
292260629	Wilson Field	0.69377	0.033009	47	25
473999996	Sara Keegan	0.834618	0.034812	16	24
15009550	Eric R Fairhurst	0.654568	0.251377	26	47
228053891	carol walshe	0.977499	0.927289	18	24
633628937	GCU Disability Team	0.764071	0.826763	29	40
53013955	Sarah A UKIP	0.728606	0.248893	3	26
342676767	Alice Brierley	0.132156	0.23136	45	22
2334443035	Ian Beaton	0.666083	0.345742	14	45
61772015	Matjaz Winkler	0.510811	0.295341	8	20
191396911	ieeegreen	0.380699	0.105173	21	25
487618528	Daniel Takos	0.891351	0.831542	18	4
17703409	gladders	0.986971	0.954259	1	48
19577858	Robynn	0.230282	0.834538	25	12
496368324	Anton Nicholas	0.468482	0.320529	48	20
1557835716	Magdalena A. Tkacz	0.71558	0.89955	21	6
14733574	Simon	0.121031	0.232612	43	26
709539186404102000	Business Web	0.817252	0.676047	30	36
753461283442323000	Thomas Austin	0.179991	0.784854	15	46
17401160	robertsharp59	0.284872	0.621413	35	31
10995592	TechFeed	0.693008	0.413823	20	13
2891115389	Stella Vaskoudi	0.921779	0.848097	18	37
1926562094	Paddy030750	0.970802	0.908593	5	35
2856875608	45%&RISING:TICK-TOCK	0.728972	0.597392	47	34
380185975	Michael Brown	0.205872	0.69118	4	6
465482994	BlackShuck	0.054806	0.082798	15	10
1479214932	Geraldine Di Vece	0.114587	0.504524	23	35
4616579598	Schnapps	0.785536	0.25917	40	49
704296663	Shanna	0.053356	0.702345	46	21
190291249	tecnoblogs	0.441258	0.644072	20	8
28082856	Duncan Moore	0.027742	0.917255	26	39
15110357	Reuters Business	0.164214	0.504482	38	4
4521230002	DeplorableTrumpFan16	0.261171	0.723595	36	12
1928045114	EEF Cymru Wales	0.583876	0.576338	38	22
229794422	Ian Silvera	0.419011	0.332736	3	7
1004395910	jankovic minja	0.345684	0.773556	26	42
727805802	SÃ¡mur SÃ¡muelson	0.260764	0.355159	45	14
44354708	Corne Sgroot	0.08924	0.533463	4	35
707595152307703000	Freedom!	0.857004	0.625343	45	21
3049242791	miceleem	0.46474	0.328966	36	43
4695222978	Kelvin Smith	0.28186	0.328767	50	15
2770240756	Carla	0.899487	0.075605	22	36
1394315468	Huw Bell	0.521418	0.006071	36	5
394744423	Sarah Graham	0.465943	0.197884	10	14
26129209	??N? ?F ???NK?Y	0.064104	0.331683	15	33
2805269579	Edward Guilar	0.563083	0.662605	47	8
3196660713	Jennifer Chelley	0.76675	0.836772	50	45
1072248823	Neil Clements	0.746932	0.039484	33	6
33442666	David Julian	0.496427	0.556319	30	50
266456134	Joanna Maycock	0.920179	0.428453	18	3
437562870	graham croft-smith	0.380007	0.343578	10	29
1121989255	Vincenzo Scarpetta	0.801881	0.21904	1	24
1601912894	aidan campbell	0.209055	0.450527	27	6
2984733657	Richard Williams	0.88565	0.429099	8	7
292904253	jennine morgan	0.332243	0.898491	42	6
1877161100	Filhote da Ditadura	0.019996	0.108976	1	24
19345520	id-bb	0.618978	0.195332	25	25
237798969	The Laird McDermott	0.11679	0.734645	43	30
539228727	Lord of the Bings	0.768838	0.389276	4	18
76442487	Graham Watson	0.550111	0.071757	26	18
248288369	Ria Gledhill	0.062056	0.725376	44	8
409119091	(((Deborah Walton)))	0.32022	0.94805	41	41
31223044	Urthdigger Quickclaw	0.296176	0.320801	4	26
574469836	it tech	0.483727	0.184581	50	32
966442706	Wok Chi Steve	0.24786	0.652404	7	47
42910254	wagwan	0.585136	0.455414	7	22
776419336143638000	Colleen Local (PwC)	0.741026	0.480943	16	40
3553920735	Ã‰ric Le7rouge	0.491564	0.991133	5	33
2358438230	WAVTEQ	0.701491	0.292136	3	18
1628552390	Abi Wilkinson	0.472273	0.060396	50	30
43740648	Lloyd Bailey	0.273101	0.072209	23	41
235495289	Socialist Economic B	0.468501	0.459889	5	19
2396188842	Rachel Heyburn	0.874153	0.770298	30	18
747808126162862000	Milly Hobbs	0.145693	0.795398	12	12
758383124879380000	Oriade Ikeade	0.899789	0.969529	36	14
771487303	bethanieedmonds	0.235376	0.924037	14	40
19815241	500 Zeus A Moany	0.84384	0.859271	9	30
292987643	Jennifer Fearn	0.375844	0.588574	49	16
253065536	Competitor Monitor	0.786702	0.136933	45	12
1460760312	Gary Hogg	0.682122	0.03904	38	12
57479109	Handsome White Kitty	0.575728	0.960472	35	5
260145301	Joe Mills	0.773379	0.581768	31	47
593278058	Ray Hilborn	0.248516	0.860863	16	32
14917177	?wakuwaku	0.38986	0.272348	30	31
23227936	Oor Alicia Murray	0.841902	0.566629	27	37
1688723334	Joe	0.214255	0.118439	15	44
2967915124	Penny Brodie	0.364266	0.271465	16	19
1320007608	Paul Streeting	0.299927	0.819462	39	39
287660375	Citizens Income ...	0.081307	0.268081	24	6
3260914549	Mitsuru Fukuhara	0.968312	0.571836	40	37
2543309996	Steve Bird	0.833939	0.031875	30	2
28683603	OorWeeTumbles	0.774918	0.526407	18	36
141147000	A. Pleb (4 #Brexit)	0.797468	0.445955	9	13
2573182502	Ann Pinn	0.821816	0.969891	5	1
473241089	FinancialMS	0.238696	0.806446	9	36
779457559220613000	Betsy Morris	0.790445	0.5785	10	24
185753642	No More Workhorse	0.78434	0.126283	19	50
2173432970	Zafar Sultan	0.152274	0.252006	12	23
17629129	Elinor Pr?dota	0.081272	0.539161	45	47
23290375	Leslie Appleyard	0.593678	0.683009	31	45
1405976227	Roxeth A.K.A.	0.17114	0.308799	23	7
65461837	Martyn Evans	0.541738	0.804316	35	45
3252596839	Personal Finance	0.758975	0.571027	21	24
167431881	TechNI	0.625698	0.665717	14	47
48725900	Ian Charles	0.746739	0.104806	16	21
536081051	InstantNewsFeed	0.415013	0.698024	23	25
3995681019	Irate debate	0.121541	0.84753	32	44
194499826	Mohammad Keshtkar	0.586654	0.750343	17	10
645603	mac jordan	0.204443	0.760397	7	38
240355388	Cath	0.377226	0.505428	13	40
329600798	dji45	0.507645	0.847354	31	12
266456134	Joanna Maycock	0.95906	0.323593	38	36
4472142147	Johanne Langley	0.384707	0.957113	45	19
1002351	Alberto Nardelli	0.552402	0.276452	9	32
2903997122	GMR	0.327372	0.099263	27	17
3874279107	Maharal	0.100008	0.945711	21	12
1257017064	Henry Hollingsworth	0.041794	0.358535	37	25
1243818943	MARISSA HOGUE	0.132018	0.859242	16	4
771795485548052000	Kate	0.184235	0.065247	38	14
299983531	Juan	0.93179	0.632765	34	47
750633229103792000	Elspeth Spence	0.02024	0.5658	33	47
1048409659	Ken Hordon	0.308375	0.065665	25	35
14998564	Les Bonner	0.571563	0.45256	29	27
58030060	Andy Irving	0.335122	0.654506	4	49
768133193291722000	Luca	0.557268	0.595325	11	41
14493067	paddy	0.696417	0.677316	42	18
704658518075379000	Omar mohammed	0.327053	0.508853	25	23
2800130574	AdriÃ¡n PB	0.541659	0.060951	8	28
393936962	mark burkin	0.699732	0.304363	9	17
4833993613	sajithkiran	0.749035	0.86974	2	14
2724344240	GenÃ©ve Global	0.970244	0.134332	33	47
457746302	Iain Hamilton	0.679008	0.704186	17	8
4745204123	NOTBOT	0.742308	0.670442	47	19
734519409973338000	brexit et al	0.954587	0.076095	46	38
533578801	Paul	0.072827	0.515734	25	42
2191023242	Joshua Keckley	0.170145	0.68638	9	28
316093870	Chris Hardy	0.131338	0.085063	30	10
18678956	Claire Ayles	0.615053	0.369841	6	43
115047051	Charlotte Biz Owners	0.866196	0.403731	38	14
1056578767	Alex Spiers	0.155747	0.507347	41	2
316797199	Terry Enga	0.960073	0.073279	15	28
15035916	francis_lui	0.006825	0.234291	24	48
17462501	Richard Earl	0.568303	0.101249	42	43
2172319444	Therri	0.789876	0.825152	32	8
888932174	Nasse Chinewengana	0.768901	0.805013	48	30
759593438	Philippa Charles	0.855718	0.362693	8	1
25423249	Spooky Pancake	0.942055	0.405523	7	41
93250210	Tracey Edginton	0.374777	0.409357	29	45
259202358	P. Pink	0.518962	0.121246	34	19
366012686	Malcolm Chisholm	0.072104	0.691444	5	12
390253412	Boosted Animal	0.691123	0.433509	18	47
2264581051	Ingadget	0.142037	0.966314	18	41
19063323	NME	0.924553	0.320876	27	6
56165695	anna garrs	0.068339	0.425391	24	36
535109915	Marie	0.944906	0.426244	35	1
720692035435503000	PlymouthUKIP	0.215021	0.272042	22	39
3067416305	VoteOutSnp(StillNaw)	0.568735	0.932377	15	9
3131199478	SzabÃ³ Orsolya	0.786494	0.088532	28	9
21135715	Helen Troy	0.801268	0.771027	7	33
714209788528295000	Thujee Jey	0.95193	0.70902	10	30
1690933429	Lior Seces-Sionista	0.718305	0.611913	29	49
546239230	((The Italian Mum))	0.118538	0.069339	7	21
753525034304536000	Librepenseur	0.224911	0.446102	32	46
3327171275	EDIC Den Haag	0.899708	0.208334	27	5
789031285746458000	SME HR HUB	0.777899	0.804804	33	9
4382400263	JavaScript is Easy	0.549523	0.733231	11	47
1114825776	goth pal	0.452076	0.986309	49	48
19570736	Peter	0.735335	0.235246	16	36
114512707	Rick Lane	0.218787	0.350482	43	36
4767359000	News Diplomatic	0.885947	0.024063	8	37
744480047789146000	Maureen alcorn	0.922742	0.118147	9	21
2340254760	kenji	0.274633	0.502667	31	48
2448123854	FAU MAPS	0.542824	0.19065	11	44
27652717	FXStreet News	0.849989	0.140447	16	40
734516370600251000	Woking Stronger IN	0.385914	0.828652	7	44
751029578219552000	1984	0.521561	0.790271	3	47
3423282561	Commercial Awareness	0.235823	0.626646	37	9
1565256427	The Staggers	0.299864	0.397827	29	49
360023634	SP?CE ?CE ??	0.949203	0.18218	30	24
298994139	Dave Skelly	0.336461	0.507922	13	5
21510888	Tony Yates	0.09126	0.349864	47	9
766806625072009000	ELECTION FRAUD 2016	0.16416	0.668051	2	38
933093036	Sacha Wooldridge	0.072175	0.690403	1	46
4054643129	Mehrdad Yousefi	0.887955	0.799457	16	18
256471924	Richard Johnson	0.564358	0.914611	46	7
486086727	Terry O'Mahoney	0.567518	0.654447	32	28
767910546813452000	Brexit Times	0.012501	0.757217	4	11
762100045625843000	Faith Emmanuel	0.378445	0.546216	12	13
35228624	Gavin Espley	0.880651	0.249753	10	27
14190593	Jane Lambert	0.481239	0.82543	34	32
762273455936905000	POC Revolution	0.393474	0.129213	19	38
789486371270455000	EU Distilled	0.455796	0.355538	17	20
606265402	GadgetInfoNews	0.447051	0.808454	22	3
3238990143	Leon Sutton	0.313672	0.360961	3	50
92759889	The Web of Evil	0.037772	0.69316	31	37
1902132566	Ghanafeeds	0.829713	0.752106	7	1
34055212	Celestial M. Weasel	0.969231	0.725699	16	14
538607382	Peter Hoey	0.47347	0.132342	9	26
2649574178	Gold Silver Council	0.363725	0.939626	15	30
2591463212	Mario	0.956523	0.79288	39	47
404164742	Eric van der Leeden	0.015006	0.581852	47	42
1131237216	It's Universal !	0.78602	0.403725	24	46
1106307560	matthew hatch	0.288249	0.078664	37	24
78609908	David Williamson	0.252957	0.097422	29	31
2999447739	UK in a Changing EU	0.665843	0.075764	42	36
755071861214572000	FOX Music	0.133608	0.85891	39	11
19509514	Goodletoodle	0.418423	0.843656	45	30
399394432	Akash Paun	0.126304	0.822221	16	18
339742030	Fear Fighter	0.764594	0.047204	44	29
723251650174017000	Live EU Debate	0.829989	0.816598	24	6
58163887	Jane McCulloch	0.11535	0.040135	22	5
746776157362716000	Jup!	0.902017	0.874366	47	5
28082856	Duncan Moore	0.522731	0.94534	37	39
33350099	Bobby Bloomfield	0.835514	0.062489	29	31
351630233	Veronica	0.805918	0.765585	30	36
2351087548	recruitment news	0.154809	0.624871	38	50
51073715	Fazeen (DEAN)	0.506213	0.100403	23	4
1441062091	Jason merrells	0.287396	0.232841	26	28
1394315468	Huw Bell	0.948828	0.711399	29	46
296567612	Ceri	0.169037	0.487516	28	8
85386747	JustaDeplorable?Bee	0.937016	0.159323	34	4
302696258	JosÃ© Manuel	0.807009	0.3096	27	42
259202358	P. Pink	0.355436	0.88432	23	41
3246499629	Nancy Chalk	0.667176	0.328582	11	10
2591323712	Abi Thomas	0.118359	0.488728	45	8
97639440	Crest Nicholson	0.524897	0.612601	28	50
747551935948013000	Alastair Bishop	0.923596	0.671839	31	39
235773325	Rhianon Passmore	0.19818	0.638254	24	12
2990074222	Nata Zahne	0.853155	0.803191	36	46
1258712054	Helen Ross	0.864233	0.929292	22	15
730361834948206000	Manos Gilimadis	0.413609	0.694584	14	43
372443207	Kevin Gardiner	0.211643	0.827461	3	45
53384493	Nathan Davies	0.788888	0.848185	8	36
750781552053878000	Annette Ashley	0.933927	0.876088	9	33
865248091	angelo bucciarelli	0.701706	0.502546	31	35
746985479992709000	English_Ethnic_EU	0.337438	0.348179	2	16
3068106785	Rona Mackay MSP	0.682108	0.280729	5	45
9013182	Arno Nel	0.456693	0.842016	28	20
100132110	Amrit Chhetri	0.130797	0.449621	28	43
2584178034	Laura	0.567639	0.426824	50	6
18290698	incertusagnosis	0.894878	0.199957	25	22
621266614	Internet market news	0.218851	0.01467	44	50
294225108	Cavin Shakesheave	0.976557	0.129678	5	20
17462501	Richard Earl	0.1394	0.373391	11	13
787103588510150000	Kriss	0.912211	0.916826	22	50
53421511	Eirini Vogiatzi	0.505192	0.535887	29	28
3340908196	Lady Muck o' Lochay	0.312637	0.114051	43	9
19644086	angie	0.170855	0.267768	25	32
174792159	James Doeser	0.377229	0.556357	39	45
27967725	Adam Trickett	0.068724	0.082177	24	50
763354486786195000	FOX News (Online)	0.114379	0.121815	37	11
952075129	farrochie	0.319706	0.196846	25	29
4824370102	Nina Baumann	0.923258	0.634073	39	49
166683513	Tim Robinson	0.053981	0.223358	1	2
20986319	Epsom Guardian	0.881809	0.177259	44	47
2207631697	Goat and Duck	0.070403	0.722493	25	3
582109360	CityCreditCapital	0.637289	0.999516	46	42
2302406444	Nizar Khairul Akmal	0.728162	0.971651	23	45
582867073	Paul Whelan	0.072616	0.387277	12	28
4292343562	Aks	0.33053	0.5503	50	26
28153563	campbell s w	0.902603	0.46937	34	39
7349062	Richard Calhoun	0.856641	0.240603	19	11
1065190608	Catherine M Ginn	0.991378	0.10196	46	50
23290375	Leslie Appleyard	0.918547	0.42487	33	18
488010283	Luna rossa	0.017078	0.112555	50	40
1258712054	Helen Ross	0.431753	0.326765	20	41
268468050	Nick Whitney	0.870863	0.189053	50	30
292758442	Squawk Box Europe	0.668894	0.980075	20	5
92041624	Will Geek for Food	0.594349	0.192501	5	39
2327434344	Velvet Russell	0.817831	0.720107	26	8
1289043042	Carbon Accountancy	0.06888	0.77723	36	29
2902675450	Norman D Landings	0.858793	0.859044	4	12
732757862	Ross, Stuart, Dawson	0.230416	0.873126	48	16
782754501115523000	MarÃ­a Dolores Costa	0.420741	0.147847	10	49
17038541	Sean Horton	0.100484	0.501898	3	48
1409222114	alena atming	0.513063	0.282027	29	26
74186069	Mia Taylor	0.669349	0.324196	26	11
2508092872	Cheeks	0.393832	0.12496	47	7
1394315468	Huw Bell	0.512931	0.166988	27	23
2218388408	Laura Martinez	0.131163	0.885737	42	36
50119259	Linda Reardon	0.495161	0.855447	18	38
14372486	Engadget	0.664424	0.704296	27	15
23227936	Oor Alicia Murray	0.260376	0.266843	8	41
2547887592	nuovAtlantide	0.599599	0.156702	4	4
584721458	Ron Barker	0.734203	0.155334	41	36
30197729	HouseofTwitsLib	0.442472	0.159599	12	27
1429506506	icoservices	0.789028	0.830603	36	28
3168740535	Tony Fares	0.435123	0.948984	21	28
459126134	Joseph Healy	0.277656	0.564217	47	26
1570080396	ciaochaw	0.031083	0.053181	6	29
213420029	Sydney Nash	0.37374	0.645079	23	28
57412557	Colin Quinn	0.794628	0.897848	4	18
745852214493777000	Adam	0.218977	0.867886	34	11
312055998	W C Leung	0.709687	0.613091	35	3
21752435	Neil Charles	0.778564	0.421719	50	36
40225596	MarcoC HW #IovotoNO	0.417241	0.828638	26	29
131225476	Vincent Gibbons	0.529545	0.843427	50	17
100479245	Celia D	0.775724	0.257193	15	22
1124729095	Jack Kellam	0.18327	0.530073	26	34
1611858558	SmithMediaStrategies	0.55604	0.104508	32	29
708263178912673000	Breaking News	0.338361	0.05626	5	19
502189302	Aquaza	0.565616	0.714944	34	36
592877327	Alan	0.605831	0.396626	17	10
23487693	Craig Grannell	0.105359	0.101401	9	27
791802650	Nick Z	0.916516	0.926033	12	17
369666080	Ollymollee	0.008259	0.471732	9	44
265837042	Farmer's Weekly SA	0.038845	0.986356	47	48
778744041580093000	Chris	0.776883	0.870608	43	4
584726356	Technology News	0.369805	0.013139	23	20
2562544931	Esperancita Uribe	0.895855	0.448303	40	21
587518213	Phil Aknd	0.511332	0.698211	12	42
546532326	Hanung Nugroho	0.898757	0.880911	44	20
138236592	Margaret Francis	0.45743	0.386222	21	47
371159041	eTransactions LLC	0.005233	0.007869	40	11
624978583	Annette Scambler	0.100398	0.159161	9	17
3918992189	Davor Jancic	0.522677	0.787714	9	38
785811903125737000	Sophie Carroll	0.176811	0.574591	34	11
2511132193	Gasper rubino	0.005753	0.109876	25	15
712257989059727000	Dr Will Foster	0.099801	0.490083	35	23
3107896458	tef @ 0x00	0.253783	0.639412	48	9
862636958	Robert Winfield	0.439439	0.57811	15	29
798006259	Tara Cunningham	0.498053	0.720593	29	35
91115300	EuropeanWomen'sLobby	0.47434	0.480697	44	12
217846042	CyMoon	0.102652	0.033201	1	21
84380735	Nan Bovington	0.637961	0.782944	25	29
216096091	David Preece	0.659231	0.6299	31	23
1863001507	Andrew Chadwick	0.20104	0.719844	38	13
750594582358986000	Madrid to Business	0.606331	0.593113	8	12
60853683	Chris Kirk	0.620158	0.459864	20	27
302803145	Man	0.231811	0.966192	39	29
15403842	Apple Streem	0.651206	0.883802	3	43
1040115913	Helen Ullathorne	0.612909	0.906027	44	38
302020097	Howard Walker	0.189617	0.459695	35	4
2330883598	Cooky	0.086052	0.681854	4	25
765185489896955000	Andrew Caufield	0.194117	0.460346	49	3
20687723	Belfast Telegraph	0.332578	0.332133	12	2
2722008668	Zippylab	0.95691	0.587917	23	35
433937025	Patenta Peru	0.239585	0.215173	20	29
544116401	Miska Siirto	0.946542	0.794697	12	49
134890715	nick tolhurst	0.70857	0.499328	42	29
32378983	Luke	0.014401	0.750741	4	21
762337006257045000	FOX	0.242703	0.369553	42	6
451995006	MONDIALE GROUP	0.557732	0.972391	16	1
2487331949	Diane Melissaratos	0.827521	0.586665	45	2
4620828553	Shafi Khan	0.958729	0.193961	38	42
15002660	Andy S	0.924689	0.365028	43	12
4664205616	BIZZ community	0.044607	0.464345	20	5
923496786	Feisal Jaffer	0.3216	0.83166	41	44
33188162	Jo (JoÃ£o) Da Silva	0.550746	0.33697	2	5
382339682	douglas blain	0.956743	0.407336	42	32
766344388075200000	Graph Syntax	0.295143	0.424617	38	29
633376012	n e o	0.86076	0.427261	4	27
292904253	jennine morgan	0.241094	0.160977	10	5
2603232953	Malcolm Hawkes	0.354612	0.178189	10	42
6361512	Fabrizio Goria	0.306006	0.191437	13	31
743907094693298000	Jim keltz	0.44547	0.362232	48	48
2327875854	UndebPlaidCymru	0.796014	0.60949	24	4
4538223857	Rick Poleway	0.354007	0.099826	20	38
399394432	Akash Paun	0.722601	0.805904	31	25
272394958	JOHN HURST	0.847809	0.054848	40	49
66975852	Phil Burns	0.889539	0.944814	47	23
4924000587	DiscoveryHour	0.458676	0.007154	37	31
280440775	Switch Recruitment	0.681535	0.68674	13	17
2375531316	? ????? ?????? ?????	0.074197	0.550781	39	45
2506199450	Rubby Lim	0.292254	0.389846	4	18
702801324400898000	Sage Partners	0.582259	0.85115	34	37
337291312	jimmy sutherland	0.911273	0.470575	39	32
23105813	Sputnik Baby	0.330238	0.469479	22	34
1320131076	geo kok	0.747282	0.238072	31	44
22701871	Steven Pick	0.754378	0.049208	48	29
19644086	angie	0.434249	0.666482	31	32
772109849861709000	Euan Anderssonn	0.482471	0.702419	29	46
198926513	Conor Gearty	0.401144	0.05747	26	27
2809291593	SmartWatchBands	0.208064	0.218907	43	12
23392365	KrishDTech	0.14114	0.489205	24	31
2569019114	Richard Clegg	0.620454	0.426163	44	25
750654066	Tsarina RubyRainbow	0.436335	0.767483	45	26
409116367	Linda	0.28006	0.262351	43	47
600424974	gail nicholls	0.026871	0.116066	26	30
2962252877	Julian Eagle	0.613583	0.376558	6	36
2588100114	Ewan Lawry	0.147587	0.762123	15	26
1412797112	zhangzongfang	0.566531	0.527068	44	7
47332651	Feedjunkie	0.668367	0.099085	4	35
160019403	Brown Envelope Seeds	0.684042	0.747134	17	7
766295472696885000	Rajanya Ravasia	0.441173	0.124534	12	41
1124560044	Underdog	0.33406	0.507706	23	34
134753624	Financial World	0.802628	0.491432	26	27
1329285997	Politics Gone Mad	0.12823	0.329861	8	41
1235065194	tom	0.787948	0.782376	18	43
461028441	Motostrelki	0.224879	0.632275	44	1
708878922700693000	atracoalpueblo	0.28711	0.650379	31	2
109234265	Tere Ma..	0.075296	0.801631	26	48
718852076516745000	Hazmi Gaming	0.536624	0.457382	33	41
469267629	Antonella Coloru	0.292362	0.189915	40	30
47056173	David Winner	0.639176	0.482304	49	34
152952253	A doubting Thomas	0.178796	0.513874	49	30
109610849	Uzzi Ohana	0.823601	0.991006	31	15
608568292	Dr Beale	0.492566	0.411856	29	45
16613751	Stephen Oakman	0.393804	0.71602	10	7
95502178	William Auld	0.583446	0.113194	11	16
3194078982	janice gevonase	0.029931	0.717814	2	46
20085415	Victor Smart	0.291158	0.989344	45	27
448048809	Radio Rock	0.333442	0.415321	39	9
12127612	JosÃ© Picardo	0.095628	0.666068	15	27
536495781	William	0.830409	0.224007	7	26
2683311420	Elie Elhadj	0.021333	0.472028	49	34
3044993125	Servicely	0.653883	0.757221	39	36
748940974152355000	Mark	0.287886	0.448105	16	37
1687089073	Sarah	0.547447	0.257544	3	11
14068219	droonie	0.402307	0.461914	11	12
27487279	Myz Lilith	0.86507	0.37785	27	15
4524181	Graham Holland	0.547097	0.650177	29	28
430245429	Contrast News	0.878564	0.509289	41	5
545952528	Property Reporter	0.343412	0.75644	10	17
2440598335	IndustryEventsOnline	0.480585	0.369025	47	11
2647459710	Eighth Wonder	0.386473	0.848224	37	20
771384481727012000	Celtic  Bri?on?	0.510113	0.283296	46	20
966442706	Wok Chi Steve	0.671158	0.780766	6	13
2432098118	Alan Day (Brexit)	0.758208	0.434483	35	32
185147976	Romil Garg	0.008624	0.508523	4	40
35701283	Fayyaz Ahmad	0.162694	0.646703	4	46
216701425	John Rhodes	0.58843	0.705906	37	39
422164503	(((Tea Junkie)))	0.300806	0.991643	50	30
22294221	michael mcgough	0.332284	0.773241	28	39
508081252	Phil	0.404146	0.21566	37	8
46861633	US Business News	0.735396	0.114856	17	32
32480474	Mark Spencer	0.220341	0.56442	27	21
70367946	Kate	0.194526	0.17957	6	32
478040862	Whatdoesitmean	0.240585	0.153484	4	1
93601763	Ashley Haden	0.044408	0.341146	14	39
1125937411	David Jones	0.176165	0.656999	25	18
105180652	LA Financial News	0.266133	0.737224	36	31
2578071862	QueVedos	0.184734	0.613924	24	38
383906888	Joseph Taylor	0.067093	0.76517	13	5
2511132193	Gasper rubino	0.322708	0.549556	49	19
4342659921	CD	0.720875	0.29102	35	44
1134262608	Stella Lallement	0.161227	0.696325	47	27
19733341	AJ Thomas	0.86862	0.065513	45	47
2190868634	Bryan Wakefield	0.85483	0.911727	10	22
1543202473	John o Gaunt	0.5693	0.584286	25	37
269546641	Jeni Acelas	0.806219	0.462278	17	31
2493459506	Dr Edward Packard	0.645193	0.471315	33	9
422164503	(((Tea Junkie)))	0.588509	0.987484	8	3
1050385220	Rachel Minto	0.912041	0.13221	28	3
15850290	George Turner	0.489833	0.393372	26	17
